body,timestamp,sender,read
"Wynk Music Subscription activated! Also, you get FREE Airtel TV app that has Live TV, Bollywood movies and TV Shows. Install now, mov.wynk.in/vid",2019-10-26 08:25:26,AA-WYNKED,true
"[OCASH] Dear bangaru priyanka, Unfortunately, your application 5000.00 of the rupee loan did not pass, you can try to complete optional information and re-apply.",2019-10-26 08:50:41,VM-BBRAVE,true
<#> 4676 is your One Time Password (OTP) for YeLo. oX0b6j3WRpo,2019-10-26 09:47:04,BP-INYELO,true
<#> 6091 is your One Time Password (OTP) for YeLo. oX0b6j3WRpo,2019-10-26 10:48:35,BP-INYELO,true
Diwali is Here! Enjoy with sweet treats & celebrations. Happi Mobiles wishes u & your family Very Happi Diwali. Shop & enjoy. Call 9100412345 / happimobiles.com,2019-10-26 11:00:44,AX-MHAPPI,true
"You pick their favourites, we'll deliver it! Send your loved ones Diwali sweets, in cities near and far. Order now : 
 m.swig.gy/366mN4r",2019-10-26 13:04:31,AD-SWIGGY,true
"Grab Diwali exclusive prices: 60% OFF + extra Rs.1000 Cashback on 12-month Cult pack. Buy now, start anytime >> cure.app.link/9P8fe6dAZ0",2019-10-26 14:50:49,VX-CUREFT,true
Congratulations! Get 7 days FREE preview of Movies Active on d2h ch#222 by giving a Missed Call on 18003150009. After that Rs59+GST/mnth will be charged.TnC,2019-10-26 17:16:47,AX-MYDTUH,true
Cust id 201553331 Amt Recvd:Rs50 Bal:Rs58 DueDate:30/10/2019.Call 18001370777 for E16 error ON TV. Enjoy WATCHO APP FREE https://go.onelink.me/6dpy/d2hsms,2019-10-26 17:16:48,AX-MYDTUH,true
<#>  649842  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-27 02:52:00,57273,true
"Details of bill dated 27-OCT-2019 for Airtel no. 8143333421: Total Due: Rs 1101.76, Due Date: IMMEDIATE, This month's charges: Rs 497.07, Previous Balance: Rs 1054.69, Payment: Rs 450.00, Adjustment: Rs 0.00, Bill Delivery Date: 31-Oct-2019. To view bill/pay online, click http://www.airtel.in/5/gen. ",2019-10-27 02:52:57,121,true
<#>  237503  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-27 02:58:10,57273,true
<#>  496398  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-27 02:59:10,51462,true
"Hi! To avoid call & data service disconnection on your Airtel No. 8143333421, please pay Rs 1101.76 immediately. Pay via Airtel Thanks App - www.airtel.in/5/coll or visit an Airtel Store. Please ignore if already paid.",2019-10-27 03:03:32,AA-AIRCOL,true
"Ebill dated 27-Oct-19 bill for your airtel mobile will be sent to shivakumar01128@gmail.com shortly. Your ebill password (all lower case) is ntyx. To continue receiving ebills, SMS STOP PAPER <your email id> to 121 from your airtel mobile.",2019-10-27 03:09:29,121,true
"Accidents can't be predicted. Be ever prepared with Kotak Group Accident Protect, an accident insurance at just Rs.811 annual premium. Click www.gs.im/k/?t=93jKWfTRYSN  to apply in 3 clicks. T&C apply",2019-10-27 04:08:38,QP-KOTAKB,true
Festive treats on Zomato with Kotak Cards every Mon & Tue! Get 20% off(upto Rs.75)on min. order of Rs.250 till 29/10/19 Code: ZOMKOTAK T&C bit.ly/33Cp9WM,2019-10-27 04:18:00,BP-757147,true
"Want free delivery & super deals?

Upgrade to Rs499 plan & enjoy Amazon Prime membership at no cost on your Airtel number.

Click www.airtel.in/5/plan499a",2019-10-27 04:19:46,AA-650016,true
"Dear Customer,on the auspicious occasion of Diwali,Fincare Small Finance Bank wishes you a very happy & smart festivities. 
Happy Smartbanking!",2019-10-27 04:36:43,BW-FNCARE,true
"Dear WifiCash customer, your repayment date Oct 28 2019. Your total due amount is 3500.0. We request you to make payment on due date to avoid high penalty.  If you delay for the payment, penalty will get increased by 105.0 per day. You can make online transfer on WifiCash App as well as offline deposit to the Chadha Finance Limited account as mentioned in contract. Please Do fill your Mobile Number in the Remarks when you make the repayment for speedy update. Thank you!",2019-10-27 04:47:48,BH-WFCASH,true
METRO Wholesale wishes you a happy Diwali! Rush to METRO for all your last minute festive shopping! Closing time of our store today is 5pm. HURRY! T&C,2019-10-27 05:17:34,AD-METROW,true
Cust id 201553331 Amt Recvd:Rs100 Bal:Rs111.Call 18001370777 for E16 error ON TV. Enjoy WATCHO APP FREE https://go.onelink.me/6dpy/d2hsms,2019-10-27 05:26:39,AX-MYDTUH,true
Congratulations! Get 7 days FREE preview of Movies Active on d2h ch#222 by giving a Missed Call on 18003150009. After that Rs59+GST/mnth will be charged.TnC,2019-10-27 05:26:41,AX-MYDTUH,true
"Looks like you need some Crystal Restaurant in your life. Get your next meal from them, or check out other top restaurants near you: m.swig.gy/31IU4zf",2019-10-27 06:13:34,BP-SWIGGY,true
"Ending soon: Last 4 days left to use Uber Eats code UBHE1 to get 50% off 5 orders upto Rs.75, TCA. Order now: t.uber.com/heq",2019-10-27 07:25:30,BW-VDKARI,true
OTP for Shubh Loans mobile number verification is 910231.,2019-10-27 08:11:53,BP-SHUBLN,true
"406569 is the OTP to log in to your Dealsofloan.com account.
It is valid until 2019-10-27 13:49:53
Please don't share it with anyone else.",2019-10-27 08:16:56,QP-DOLAPP,true
Use 042046 as your login code for rupeebus. (Account Kit by Facebook),2019-10-27 08:26:17,57575751,true
Use 188507 as your login code for rupeebus. (Account Kit by Facebook),2019-10-27 08:31:17,57575751,true
"520165 is the OTP code for the loan contract you confirmed in Moneed. For security,please DO NOT share it with anyone.",2019-10-27 09:05:44,AX-Notice,true
"708888 is your iCredit OTP.For security,please DO NOT share it with anyone.",2019-10-27 10:20:31,VM-ICREDT,true
<#> Your verification code is 1175 f+z24PqmM1R,2019-10-27 12:37:48,QP-Credit,true
<#> Your verification code is 1175 f+z24PqmM1R,2019-10-27 12:38:45,VM-Credit,true
"Welcome to LendKaro ,2497 is your One Time Security Code.Code is valid for 5 minutes .",2019-10-27 12:47:55,VM-LENDKO,true
"Diwali only prices: 60% OFF + Extra Rs.1000 Cashback on 12-month Cult pack. Buy now, start anytime >> cure.app.link/9P8fe6dAZ0",2019-10-27 14:40:55,VX-CUREFT,true
You have Rs.100 FREE CASH in your Big Bazaar Wallet ! Shop with your Big Bazaar Wallet TODAY before the Cashback expires on 30-10-2019. Check wallet Balance: https://ybyr6.app.goo.gl/PTDQ TnC,2019-10-28 02:45:32,TX-FTRPAY,true
Sorry your application were rejected due to internal policy. You can re-apply after 7 working days.,2019-10-28 05:52:41,AX-Notice,true
Sorry your application were rejected due to internal policy. You can re-apply after 7 working days.,2019-10-28 05:53:05,QP-NOTICE,true
Welcome to CashPlus. 085236 is one time password to verify your identity. This is usable only once within next 10 mins. Please do not share OTP with anyone,2019-10-28 05:56:09,VK-CASHPL,true
Sorry your application were rejected due to internal policy. You can re-apply after 7 working days.,2019-10-28 05:57:04,QP-Notice,true
"High EMIs worrying you? Save on your Personal Loan EMI by availing a loan from Bajaj Finserv
Click http://nmc.sg/jJFHofB
T&C",2019-10-28 06:20:35,AD-BFDLPS,true
"Congratulations, your loan review has passed and the loan amount is Rs.1500(RUPBUS)",2019-10-28 06:35:25,TX-RUPBUS,true
"This year, we're making Diwali a little sweeter. Send your loved ones their favourite sweets via Swiggy. Order now:  m.swig.gy/2BKri6W",2019-10-28 08:06:08,BP-SWIGGY,true
"Bainla Kumar, get Rs.55,000 discount vouchers+Mega prizes with Kotak Personal Loans & make your celebrations grand. Click www.gs.im/k/?t=M1kI7OHtA0m .T&C apply",2019-10-28 08:24:39,QP-KOTAKB,true
"This year, we're making Diwali a little sweeter. Send your loved ones their favourite sweets via Swiggy. Order now:  m.swig.gy/2BKri6W",2019-10-28 08:26:20,AX-SWIGGY,true
"Dear WifiCash customer, TODAY is your loan’s DUE DATE. Your total due amount is 3500.0. Please make payment today to avoid high penalty. if you delay for the payment, penalty will get increased by  per day.You can make online transfer on WifiCash App as well as offline deposit to the Chadha Finance Limited account as mentioned in contract. Please Do fill your Mobile Number in the Remarks when you make the repayment for speedy update. Thank you!",2019-10-28 08:38:30,BZ-WFCASH,true
"Get Business Loan upto 1Cr* @15.99% with OD Limit. Personalized Services ,Flexi Repayment. Money in Bank within 48Hrs. Click http://nmc.sg/jJiQDYc for details",2019-10-28 09:23:09,AX-PBSHOP,true
"Dear Customer, EMI of Rs 2249 will be debited on 02/11/2019 for your loan #22483132. Pls ensure balance in your bank account # ending with 3082 atleast one day before. Bounce charges of 400 + GST charges apply. Pls note that it would take 3 working days to update payment in our system post debit from your account. IDFC FIRST Bank Ltd.Now get upto 7% interest with IDFC FIRST Bank saving a/c, SMS 1 to 5676732 to open an account now.",2019-10-28 09:51:15,BP-IDFCFB,true
"Dear Andhra Bank Customer, Bank never calls to verify OTP/OAC. Do not disclose. OTP/OAC to authenticate NetBanking transaction is 598824.",2019-10-28 11:09:44,VM-ANDBNK,true
[Wificash]Your bank card of Andhra Bank with the last-back number of 3082 has successfully repaid 3500.0 rupees on Oct 28 2019.,2019-10-28 11:10:00,BH-WFCASH,true
[Mi Credit] Diwali Best Offers are here! This is your chance to win Free Mi TV & more gifts. Open Mi Credit App to get a loan now! http://bit.ly/Diwali_MiCredit,2019-10-28 11:14:03,AD-MiCred,true
"Dear Customer, EMI of Rs 4550 will be debited on 02/11/2019 for your loan #24769308. Pls ensure balance in your bank account # ending with 3082 atleast one day before. Bounce charges of 400 + GST charges apply. Pls note that it would take 3 working days to update payment in our system post debit from your account. IDFC FIRST Bank Ltd.Now get upto 7% interest with IDFC FIRST Bank saving a/c, SMS 1 to 5676732 to open an account now.",2019-10-28 13:48:47,BP-IDFCFB,true
[Wificash]Your applied loan has been made successfully with the loan amount of 3056.0 rupees and repayment date on Nov 03 2019.Please repay on time.,2019-10-28 15:37:56,BH-WFCASH,true
[Wificash]Your applied loan has been made successfully with the loan amount of 3056.0 rupees and repayment date on Nov 03 2019.Please repay on time.,2019-10-28 15:38:53,QP-WFCASH,true
"You have used 50% of your 1.50 GB daily high speed data quota on your Jio Number 9182108704 as of 29-Oct-19 00:12. To track your balance and usage, give a missed call to 1299. To know more on how to manage your Jio account, click https://youtu.be/SZpJCHV4gdg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",2019-10-29 02:02:11,JA-JioPay,true
"Your FREE 30 MINS PROVIDED BY JIO for Jio number 9182108704 will expire on 30-Oct-19 00:05 Hrs. To recharge, click http://tiny.jio.com/RechargePlans . Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",2019-10-29 02:02:32,JA-JIOPAY,true
"మీ జియో నంబర్ 9182108704  పై 1.50 GB హై స్పీడ్ ఇంటర్నెట్  డేటా నుంచి 29-Oct-19 00:12 నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోగించిన వివరాలు ట్రాక్ చేయడానికి 1299 మీద మిస్స్ డ్  కాల్ ఇవ్వండి. మీ జీయో అకౌంట్ ను ఎలా మేనేజ్ చేయాలో, మరింత తెలుసుకోవడానికి, ఈ https://youtu.be/mKc7vFW0BBc 
లింకు ను క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, చెల్లుబాటు, ప్లాన్ వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్రణాళికల కోసం 1991 డయల్ చేయండి",2019-10-29 02:02:35,JA-JioPay,true
Use 895095 as your login code for Atome Credit IN. (Account Kit by Facebook),2019-10-29 03:48:23,57575751,true
"Dear Customer, EMI of Rs 1317 will be debited on 02/11/2019 for your loan #20831202. Pls ensure balance in your bank account # ending with 3082 atleast one day before. Bounce charges of 400 + GST charges apply. Pls note that it would take 3 working days to update payment in our system post debit from your account. IDFC FIRST Bank Ltd.Now get upto 7% interest with IDFC FIRST Bank saving a/c, SMS 1 to 5676732 to open an account now.",2019-10-29 06:49:38,BP-IDFCFB,true
"Dear Customer, Your Query number 36158460 has been resolved. In case of further query, you may get back to us at 18005009900.
IDFC FIRST Bank.",2019-10-29 09:25:22,VK-CAPFST,true
"Alert: There is an overdue of Rs 604 on your Airtel No. 8143333421. To resume the services, pay via Airtel Thanks App - www.airtel.in/5/coll or walk-in to an Airtel Store. Services will be restored within 4hrs of cash & 48hrs of cheque payment.",2019-10-29 10:52:25,AA-AIRCOL,true
"[Mi Credit] Congratulations! Your account has been successfully created! Borrow up to 1,00,000 without paperwork. Open Mi Credit app to get the money!",2019-10-29 11:14:07,AD-MiCred,true
Congratulations! Get 7 days FREE preview of Movies Active on d2h ch#222 by giving a Missed Call on 18003150009. After that Rs59+GST/mnth will be charged.TnC,2019-10-29 12:01:27,AX-MYDTUH,true
<#>  941098  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-29 12:40:33,57273,true
<#>  011018  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-29 12:41:32,51462,true
<#>  213977  is your OTP for MiCredit login. It is valid for 5 minutes. Please don't share it with anyone.,2019-10-29 12:45:47,51462,true
"Final Call: 45 days workout at Rs.0 + Rs.750 OFF on 6-month Cult Pack, only at Fit wali Diwali Sale. Buy now >> cure.app.link/9P8fe6dAZ0",2019-10-29 14:56:45,VX-CUREFT,true
Added Rs 50 to your MobiKwik wallet (ref id: 5960f5f0dc5e1). New balance: Rs 62. Not you? Raise concern bit.ly/helptct,2019-10-29 16:47:35,VX-MOBIKW,true
Rs.50.00 has been debited from your a/c no XXXX157346 on 29-10-19 towards UPI ID mobikwikaddmoney@hdfcbank. Raise dispute or report fraud at kotak.com/fraud,2019-10-29 16:47:44,BP-KOTAKB,true
<#> Your MobiKwik One Time Password(OTP) is 865873. Don't share it with anyone. We don't call/email you to verify OTP. OTP is valid for 15 mins. cYxFK0U1rLo,2019-10-29 16:49:54,TX-MOBIKW,true
Bank transfer with Ref No. 5960f68ca43ec to BANGARU PRIYANKA (XXXXXXXXXXX3082) for 58 is success. Available wallet balance 1.64. Not you? Raise concern bit.ly/helptct,2019-10-29 16:50:13,VX-MOBIKW,true
"Beneficiary registered successfully! 
A/C no. XXXXXXXXXXX3082
IFSC code: ANDB0000132
Transfer money from your MobiKwik wallet to bank account: bit.ly/snd2bnk",2019-10-29 17:25:11,VX-MOBIKW,true
"Your FREE 30 MINS PROVIDED BY JIO for Jio Number 9182108704 has expired on 30-Oct-19 00:05 Hrs. To recharge, click http://tiny.jio.com/RechargePlans . Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",2019-10-29 22:11:05,JA-JIOPAY,true
Rs. 100.00 is Credited in Ac XX3082 on 30-10-2019.Ac Balance is Rs.           3700.83 .,2019-10-30 01:57:25,AD-ANDBNK,true
Tired of slow speed?Now get 100Mbps with 4 months free internet effectively @ 700.Get connected to ACT Fibernet and feel the advantage .Call 8464070819.T&C,2019-10-30 03:52:21,BA-ACTGRP,true
"Your a/c no. XXXXXXXX7346 is debited for Rs.2800.00 on 30-10-19 and a/c  XXXXXXX3082  credited (IMPS Ref no 930309805793).To report fraud or raise dispute, click kotak.com/fraud",2019-10-30 04:05:30,VK-KOTAKB,true
Salary credited in your bank account? Save Rs 4000 Pm and get Rs 39 Lacs on Maturity + Tax Benefit + life cover of 12 lacs. Call 022-66116085 now! T&C Apply,2019-10-30 04:33:56,VK-040827,true
Dear Bangaru priyankaWin Samsung Galaxy A30 with coupons worth 4200 on your 1st Loan* @ 1.02% interest pm *. Use Code:SALARY. Till 31st Oct. Hurry!: https://bit.ly/2OYG0yK,2019-10-30 04:50:10,BP-INDIAL,true
Fruits & Vegetables SALE is ON @METRO. Buy Fresh Fruits & Veggies worth 400/- & get Rs.200 coupon till 31Oct. (Max 2 coupon/customer). Redemption 15-18Nov. TCA,2019-10-30 06:12:19,QP-METROW,true
Loan no 4000CD89479822 Total Outstanding Rs.  30770 is due kindly pay immediately to avoid legal action cont.  9319562795 Thanks Bajaj Finance Limited,2019-10-30 07:55:29,AD-BAJAJF,true
